,AA,AA,AA,AA,AA,AAL,AAL,AAL,AAL,AAL,AAPL,AAPL,AAPL,AAPL,AAPL,AIG,AIG,AIG,AIG,AIG,AMAT,AMAT,AMAT,AMAT,AMAT,AMC,AMC,AMC,AMC,AMC,AMD,AMD,AMD,AMD,AMD,AMGN,AMGN,AMGN,AMGN,AMGN,AMZN,AMZN,AMZN,AMZN,AMZN,APA,APA,APA,APA,APA,BA,BA,BA,BA,BA,BABA,BABA,BABA,BABA,BABA,BAC,BAC,BAC,BAC,BAC,BBY,BBY,BBY,BBY,BBY,BIDU,BIDU,BIDU,BIDU,BIDU,BP,BP,BP,BP,BP,C,C,C,C,C,CAT,CAT,CAT,CAT,CAT,CMG,CMG,CMG,CMG,CMG,AA,AA,AAL,AAL,AAPL,AAPL,AIG,AIG,AMAT,AMAT,AMC,AMC,AMD,AMD,AMGN,AMGN,AMZN,AMZN,APA,APA,BA,BA,BABA,BABA,BAC,BAC,BBY,BBY,BIDU,BIDU,BP,BP,C,C,CAT,CAT,CMG,CMG
2021-09-07 13:40:00-04:00,46.73,46.73,46.73,46.73,110.0,19.51,19.51,19.51,19.51,100.0,157.075,157.08,157.075,157.075,705.0,54.94,54.94,54.94,54.94,359.0,135.86,135.86,135.86,135.86,100.0,46.96,46.98,46.93,46.98,568.0,109.205,109.215,109.205,109.215,310.0,221.04,221.04,221.04,221.04,256.0,3525.76,3525.76,3525.76,3525.76,147.0,,,,,,,,,,,176.4,176.445,176.4,176.445,1410.0,41.615,41.625,41.605,41.625,3290.0,,,,,,167.575,167.6,167.575,167.6,1002.0,,,,,,71.28,71.28,71.28,71.28,300.0,,,,,,,,,,,,,,,,,,,,,46.896750000000026,,,,,,,,,,,,,,41.62150000000001,41.61268750000001,,,,,,,,,,,,
2021-09-07 13:41:00-04:00,46.71,46.71,46.71,46.71,100.0,19.51,19.52,19.51,19.52,200.0,157.04,157.04,157.04,157.04,103.0,,,,,,135.89,135.89,135.89,135.89,100.0,46.81,46.87,46.81,46.87,1225.0,109.225,109.255,109.225,109.255,201.0,221.02,221.1,221.01,221.1,1210.0,3526.92,3526.92,3526.92,3526.92,770.0,,,,,,,,,,,176.415,176.415,176.335,176.335,1298.0,41.625,41.625,41.615,41.615,2480.0,112.1,112.1,112.1,112.1,277.0,167.52,167.52,167.52,167.52,117.0,,,,,,71.29,71.29,71.285,71.285,1400.0,,,,,,1899.72,1899.72,1898.86,1898.86,419.0,,,,,,,,,,,46.91925000000003,,,,,,,,,,,,,,41.619000000000014,41.61375,,,,,,,,,,,,
2021-09-07 13:42:00-04:00,46.76,46.76,46.76,46.76,346.0,19.52,19.53,19.52,19.525,601.0,156.985,156.985,156.985,156.985,443.0,,,,,,135.9,135.9,135.9,135.9,647.0,46.995,47.04,46.995,47.04,1715.0,109.245,109.26,109.24,109.26,906.0,,,,,,,,,,,19.465,19.465,19.465,19.465,329.0,,,,,,176.375,176.375,176.375,176.375,385.0,41.615,41.635,41.615,41.635,4932.0,111.94,111.97,111.94,111.97,407.0,167.55,167.55,167.55,167.55,320.0,24.645,24.645,24.645,24.645,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,46.95125000000003,,,,,,,,,,,,,,41.61750000000002,41.614875000000005,,,,,,,,,,,,
2021-09-07 13:43:00-04:00,46.76,46.76,46.76,46.76,125.0,,,,,,157.005,157.005,156.98,156.98,231.0,54.98,54.98,54.98,54.98,220.0,135.88,135.88,135.88,135.88,103.0,47.065,47.065,47.05,47.05,505.0,109.265,109.265,109.25,109.26,1619.0,,,,,,3527.51,3527.51,3527.51,3527.51,113.0,,,,,,214.63,214.63,214.63,214.63,121.0,176.375,176.425,176.375,176.38,660.0,41.64,41.66,41.64,41.66,4360.0,,,,,,167.58,167.58,167.58,167.58,221.0,,,,,,71.3,71.33,71.3,71.33,604.0,209.25,209.25,209.25,209.25,100.0,,,,,,,,,,,,,,,,46.97925000000002,,,,,,,,,,,,,,41.617750000000015,41.6164375,,,,,,,,,,,,
2021-09-07 13:44:00-04:00,46.795,46.795,46.79,46.79,401.0,19.535,19.535,19.53,19.53,731.0,156.97,156.97,156.945,156.945,1101.0,,,,,,135.85,135.85,135.82,135.82,222.0,47.065,47.065,47.025,47.025,211.0,,,,,,,,,,,,,,,,19.435,19.435,19.435,19.435,400.0,214.68,214.68,214.63,214.63,210.0,176.415,176.415,176.38,176.38,1908.0,41.655,41.655,41.655,41.655,887.0,,,,,,167.66,167.66,167.66,167.66,656.0,24.65,24.65,24.65,24.65,400.0,,,,,,209.3,209.31,209.3,209.31,302.0,,,,,,,,,,,,,,,,47.004000000000026,,,,,,,,,,,,,,41.617750000000015,41.61793750000001,,,,,,,,,,,,
2021-09-07 13:45:00-04:00,46.78,46.78,46.765,46.765,401.0,19.53,19.53,19.53,19.53,300.0,156.98,157.0,156.935,156.935,6770.0,,,,,,135.82,135.82,135.82,135.82,333.0,46.99,46.99,46.98,46.99,402.0,109.21,109.21,109.2,109.205,510.0,221.09,221.09,221.09,221.09,202.0,,,,,,,,,,,214.53,214.53,214.53,214.53,192.0,176.28,176.36,176.28,176.345,706.0,41.66,41.66,41.65,41.65,2110.0,112.05,112.14,112.05,112.14,1494.0,,,,,,,,,,,71.35,71.35,71.35,71.35,101.0,209.3,209.3,209.3,209.3,101.0,,,,,,,,,,,,,,,,47.020250000000026,,,,,,,,,,,,,,41.61750000000002,41.61968750000001,,,,,,,,,,,,
2021-09-07 13:46:00-04:00,46.76,46.76,46.76,46.76,120.0,19.53,19.53,19.525,19.525,500.0,156.935,156.935,156.91,156.91,454.0,,,,,,135.85,135.85,135.83,135.83,716.0,47.0,47.055,47.0,47.05,543.0,109.195,109.195,109.175,109.18,740.0,221.05,221.05,221.03,221.03,598.0,,,,,,,,,,,214.51,214.51,214.38,214.48,800.0,176.345,176.345,176.22,176.28,2637.0,41.675,41.685,41.675,41.675,1510.0,112.12,112.12,112.06,112.06,642.0,167.59,167.59,167.55,167.55,541.0,24.645,24.645,24.645,24.645,180.0,71.375,71.375,71.37,71.37,500.0,209.21,209.21,209.21,209.21,151.0,1894.58,1894.58,1894.58,1894.58,101.0,,,,,,,,,,,47.030250000000024,,,,,,,,,,,,,,41.619500000000016,41.62143750000001,,,,,,,,,,,,
2021-09-07 13:47:00-04:00,46.745,46.745,46.745,46.745,191.0,19.53,19.53,19.53,19.53,100.0,156.955,156.955,156.92,156.92,258.0,,,,,,135.82,135.85,135.82,135.85,4100.0,47.14,47.14,47.11,47.135,367.0,109.18,109.19,109.17,109.17,800.0,,,,,,,,,,,,,,,,214.54,214.54,214.51,214.51,304.0,176.23,176.29,176.23,176.29,706.0,41.665,41.665,41.645,41.645,1760.0,112.02,112.02,112.02,112.02,201.0,,,,,,24.645,24.65,24.645,24.65,600.0,,,,,,,,,,,,,,,,,,,,,,,,,,47.03950000000002,,,,,,,,,,,,,,41.620500000000014,41.62268750000001,,,,,,,,,,,,
2021-09-07 13:48:00-04:00,46.74,46.74,46.74,46.74,200.0,19.525,19.525,19.525,19.525,510.0,156.96,156.98,156.915,156.915,1320.0,,,,,,135.915,135.915,135.915,135.915,132.0,47.17,47.2,47.13,47.14,1370.0,109.22,109.22,109.22,109.22,304.0,221.015,221.015,221.015,221.015,204.0,3524.21,3524.21,3524.21,3524.21,353.0,19.435,19.435,19.435,19.435,179.0,214.71,214.72,214.71,214.72,273.0,176.335,176.35,176.32,176.32,780.0,41.645,41.655,41.645,41.65,2817.0,,,,,,167.48,167.48,167.46,167.46,481.0,24.65,24.65,24.65,24.65,200.0,71.325,71.33,71.325,71.33,276.0,,,,,,,,,,,,,,,,,,,,,47.05100000000002,,,,,,,,,,,,,,41.62275000000001,41.623812500000014,,,,,,,,,,,,
2021-09-07 13:49:00-04:00,46.77,46.775,46.76,46.775,400.0,19.52,19.52,19.52,19.52,1100.0,156.955,156.99,156.91,156.91,1120.0,54.965,54.965,54.965,54.965,170.0,135.86,135.875,135.86,135.875,1963.0,47.12,47.27,47.12,47.24,1006.0,109.17,109.17,109.17,109.17,400.0,221.0,221.0,221.0,221.0,308.0,3522.39,3522.39,3522.32,3522.32,211.0,19.435,19.44,19.435,19.44,704.0,214.68,214.68,214.61,214.61,499.0,176.33,176.36,176.33,176.35,900.0,41.645,41.655,41.64,41.655,7264.0,112.04,112.04,112.03,112.03,260.0,167.5,167.55,167.5,167.55,341.0,24.65,24.66,24.65,24.66,629.0,,,,,,,,,,,,,,,,,,,,,,,,,,47.06875000000002,,,,,,,,,,,,,,41.62550000000001,41.62512500000001,,,,,,,,,,,,
2021-09-07 13:50:00-04:00,46.76,46.76,46.76,46.76,220.0,19.51,19.51,19.49,19.49,4769.0,156.895,156.895,156.83,156.855,1722.0,,,,,,135.85,135.855,135.85,135.855,518.0,47.25,47.43,47.25,47.36,3977.0,109.15,109.15,109.15,109.15,202.0,,,,,,,,,,,,,,,,214.5,214.51,214.5,214.51,504.0,176.4,176.4,176.35,176.375,1532.0,41.675,41.675,41.665,41.665,1008.0,112.04,112.085,112.04,112.085,1520.0,167.465,167.465,167.465,167.465,150.0,24.655,24.655,24.645,24.645,1137.0,71.35,71.35,71.325,71.325,371.0,,,,,,,,,,,,,,,,,,,,,47.094250000000024,,,,,,,,,,,,,,41.62750000000001,41.626437500000016,,,,,,,,,,,,
2021-09-07 13:51:00-04:00,46.77,46.77,46.71,46.71,710.0,,,,,,156.9,156.94,156.885,156.895,2157.0,,,,,,135.905,135.905,135.88,135.89,2147.0,47.31,47.34,47.24,47.24,1132.0,109.18,109.18,109.18,109.18,100.0,,,,,,3524.525,3524.525,3523.785,3523.785,203.0,19.435,19.435,19.435,19.435,110.0,214.5,214.5,214.5,214.5,127.0,176.38,176.38,176.36,176.36,483.0,41.665,41.665,41.645,41.645,4568.0,112.08,112.08,112.045,112.055,825.0,167.5,167.52,167.48,167.52,520.0,,,,,,71.29,71.29,71.28,71.28,491.0,209.22,209.29,209.175,209.29,743.0,,,,,,,,,,,,,,,,47.10825000000002,,,,,,,,,,,,,,41.62850000000001,41.627312500000016,,,,,,,,,,,,
2021-09-07 13:52:00-04:00,46.7,46.71,46.695,46.695,1700.0,19.475,19.475,19.475,19.475,110.0,156.88,156.94,156.88,156.905,1202.0,54.935,54.97,54.935,54.97,410.0,135.88,135.91,135.865,135.91,771.0,47.23,47.28,47.22,47.22,441.0,,,,,,221.24,221.24,221.24,221.24,100.0,,,,,,19.425,19.425,19.425,19.425,316.0,214.39,214.39,214.39,214.39,443.0,176.33,176.33,176.09,176.09,3397.0,41.645,41.645,41.64,41.645,7041.0,112.03,112.03,112.03,112.03,200.0,167.49,167.51,167.48,167.51,630.0,24.64,24.645,24.64,24.645,470.0,71.27,71.28,71.27,71.28,403.0,209.345,209.37,209.315,209.315,928.0,,,,,,,,,,156.95199999999994,,,,,,47.116750000000025,,,,,,,,,,,,,,41.62950000000001,41.628000000000014,,,,,,,,,,,,
2021-09-07 13:53:00-04:00,46.685,46.705,46.685,46.7,563.0,19.48,19.49,19.48,19.49,657.0,156.91,156.92,156.905,156.92,955.0,54.97,54.98,54.97,54.98,332.0,135.88,135.895,135.88,135.895,500.0,47.18,47.19,47.18,47.19,793.0,109.19,109.19,109.18,109.18,200.0,221.29,221.29,221.27,221.27,523.0,3522.78,3522.78,3522.78,3522.78,212.0,19.415,19.415,19.415,19.415,903.0,214.565,214.57,214.49,214.49,823.0,176.09,176.21,176.09,176.19,1430.0,41.645,41.645,41.645,41.645,540.0,112.07,112.07,112.07,112.07,274.0,,,,,,24.65,24.65,24.65,24.65,711.0,71.305,71.305,71.305,71.305,200.0,209.3,209.33,209.3,209.33,301.0,,,,,,,,,,156.95149999999995,,,,,,47.11275000000003,,,,,,,,,,,,,,41.63100000000001,41.628625000000014,,,,,,,,,,,,
2021-09-07 13:54:00-04:00,46.78,46.78,46.78,46.78,270.0,19.5,19.5,19.49,19.49,522.0,156.87,156.87,156.82,156.85,1684.0,54.99,54.99,54.99,54.99,120.0,135.93,135.95,135.92,135.92,1657.0,47.345,47.345,47.22,47.22,565.0,,,,,,,,,,,,,,,,19.43,19.43,19.425,19.43,409.0,214.7,214.7,214.7,214.7,105.0,176.21,176.21,176.165,176.165,627.0,41.645,41.65,41.645,41.65,905.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.94849999999997,,,,,,47.11175000000003,,,,,,,,,,,,,,41.63275,41.62937500000002,,,,,,,,,,,,
2021-09-07 13:55:00-04:00,46.79,46.79,46.77,46.77,233.0,19.485,19.485,19.48,19.485,650.0,156.845,156.855,156.82,156.82,1269.0,,,,,,135.86,135.86,135.86,135.86,220.0,47.15,47.165,47.14,47.165,536.0,109.19,109.19,109.19,109.19,426.0,221.255,221.255,221.255,221.255,288.0,,,,,,,,,,,214.59,214.59,214.59,214.59,100.0,176.165,176.165,176.08,176.085,954.0,41.66,41.66,41.65,41.655,1925.0,112.03,112.03,112.03,112.03,201.0,167.41,167.44,167.3,167.3,534.0,,,,,,71.3,71.3,71.3,71.3,102.0,209.48,209.48,209.48,209.48,365.0,,,,,,,,,,156.94199999999998,,,,,,47.11150000000003,,,,,,,,,,,,,,41.636250000000004,41.62987500000002,,,,,,,,,,,,
2021-09-07 13:56:00-04:00,46.77,46.77,46.77,46.77,200.0,19.485,19.485,19.48,19.485,1202.0,156.815,156.82,156.75,156.75,1346.0,54.99,54.99,54.99,54.99,160.0,135.845,135.915,135.845,135.9,3440.0,47.1,47.1,47.045,47.045,784.0,109.15,109.175,109.15,109.175,687.0,,,,,,,,,,,19.415,19.415,19.415,19.415,119.0,214.52,214.52,214.45,214.45,426.0,176.08,176.08,176.08,176.08,526.0,41.65,41.655,41.65,41.655,1227.0,112.05,112.05,112.05,112.05,110.0,167.23,167.23,167.2,167.2,350.0,,,,,,71.295,71.3,71.295,71.3,590.0,,,,,,1895.73,1896.62,1895.73,1896.62,337.0,,,,,156.93249999999998,,,,,,47.109250000000024,,,,,,,,,,,,,,41.63975,41.63068750000002,,,,,,,,,,,,
2021-09-07 13:57:00-04:00,46.755,46.76,46.755,46.76,305.0,,,,,,156.765,156.79,156.765,156.79,3104.0,,,,,,135.88,135.88,135.88,135.88,115.0,47.12,47.12,47.12,47.12,134.0,109.17,109.17,109.15,109.15,312.0,,,,,,3522.39,3522.39,3521.42,3521.42,203.0,,,,,,214.58,214.63,214.58,214.63,233.0,175.97,175.99,175.94,175.94,833.0,41.665,41.665,41.665,41.665,820.0,112.01,112.01,112.01,112.01,112.0,167.105,167.105,167.1,167.1,339.0,,,,,,,,,,,209.48,209.505,209.48,209.505,500.0,1896.85,1896.87,1896.85,1896.87,203.0,,,,,156.9235,,,,,,47.11050000000002,,,,,,,,,,,,,,41.64424999999999,41.63156250000002,,,,,,,,,,,,
2021-09-07 13:58:00-04:00,46.745,46.745,46.745,46.745,100.0,19.47,19.48,19.47,19.48,203.0,156.82,156.82,156.82,156.82,149.0,,,,,,135.86,135.91,135.86,135.91,3650.0,47.125,47.125,47.04,47.09,535.0,109.14,109.165,109.13,109.165,755.0,,,,,,,,,,,19.43,19.43,19.425,19.425,316.0,,,,,,175.99,175.99,175.99,175.99,401.0,41.685,41.685,41.685,41.685,759.0,112.02,112.04,112.02,112.04,600.0,,,,,,,,,,,71.315,71.315,71.315,71.315,3500.0,,,,,,1896.86,1896.86,1896.86,1896.86,101.0,46.74674999999999,,,,156.914,,,,,,47.10900000000002,,,,,,,,,,,,,,41.649499999999996,41.632687500000024,,,,,,,,,,,,
